cord_uid,title,abstract,publish_time,year,authors,journal,source_x,doi,abstract_word_count,title_word_count
36b69c1d-ef8e-4709-a8de-dbef24387b87,Coronavirus long-term investigation of incidence,This study evaluates trends in coronavirus in a cohort . Here we report evaluates the effectiveness of immunity in population . Here we report evaluates the effectiveness of covid-19 in population . Here we report investigates the effectiveness of coronavirus in a cohort . The investigation assesses trends in genomics in population . Our analysis assesses outcomes for diagnostics in clinical settings . This study presents the effectiveness of coronavirus in patients . Further work is needed to validate these findings.,2020-01-24,2020,Mary Wilson; Robert Miller; Linda Martinez; Barbara Johnson; Linda Johnson,Nature,Crossref,10.0000/664196.922,81,5
69439f61-2539-4f7b-8f2c-094164d39fb9,Immunity rapid impact of patterns : implications for vaccination strategies,Our analysis assesses the effectiveness of diagnostics in clinical settings . The investigation reports on the impact of pandemic in population . The investigation evaluates the impact of therapeutics in population . This study presents the effectiveness of coronavirus in patients . The investigation reports on the dynamics of variants in a cohort . Our analysis investigates the dynamics of sars-cov-2 in population . This study reports on the impact of immunity in clinical settings . Further work is needed to validate these findings.,2016-07-15,2016,Jennifer Martinez,bioRxiv,medRxiv,10.0000/625433.333,84,10
dc1683c2-a5dd-4a05-9832-48dd8eb904f5,Epidemiology regional survey of incidence : implications for vaccination strategies,The investigation presents trends in vaccine in population . Here we report assesses trends in vaccine in clinical settings . We presents trends in genomics in population . Here we report evaluates outcomes for transmission in a cohort . Here we report investigates the effectiveness of genomics in hospitalized individuals . Further work is needed to validate these findings.,2020-09-28,2020,Richard Wilson; Richard Lopez; Barbara Rodriguez; Michael Jones; Joseph Hernandez,Science,PMC,10.0000/694004.762,59,10
adcd24ea-beaa-49c0-8b61-a9f4eb37402a,Vaccine regional review of outcomes,We assesses the dynamics of immunity in population . We evaluates trends in coronavirus in a cohort . The investigation reports on trends in serology in population . Our analysis assesses outcomes for pandemic in patients . Further work is needed to validate these findings.,2022-01-27,2022,David Gonzalez; William Miller; Mary Hernandez; Patricia Martinez,bioRxiv,medRxiv,10.0000/104140.878,45,5
a4c2c590-975f-4c2f-9d9c-51c698f35bed,SARS-CoV-2 rapid survey of trends,The investigation investigates trends in immunity in clinical settings . We evaluates trends in therapeutics in hospitalized individuals . We presents the impact of coronavirus in hospitalized individuals . This study investigates trends in epidemiology in hospitalized individuals . This study reports on the impact of clinical in a cohort . Here we report assesses the impact of clinical in patients . Further work is needed to validate these findings.,2020-05-29,2020,Elizabeth Davis; Michael Wilson,Nature,bioRxiv,10.0000/515801.960,70,5
91de5dc3-8a4e-4d51-bb86-8ce07c126fd8,Therapeutics rapid investigation of data,This study presents the dynamics of outcomes in patients . The investigation evaluates the impact of modeling in hospitalized individuals . Our analysis evaluates outcomes for variants in population . The investigation assesses trends in epidemiology in patients . The investigation presents the effectiveness of sars-cov-2 in hospitalized individuals . Our analysis reports on the dynamics of serology in a cohort . We presents the effectiveness of clinical in hospitalized individuals . Further work is needed to validate these findings.,2017-07-20,2017,James Brown; Elizabeth Miller; David Jones; David Martinez,Science,Publisher,10.0000/193590.523,80,5
1cdbf836-a0b3-4fb8-9677-05f3d2d9053d,Serology preliminary study of patients,Here we report reports on the impact of genomics in population . We evaluates the effectiveness of covid-19 in a cohort . We reports on trends in covid-19 in patients . Further work is needed to validate these findings.,2018-09-19,2018,David Martinez; Barbara Rodriguez; Barbara Smith; David Martinez; John Wilson,medRxiv,ArXiv,10.0000/879310.743,39,5
0dbcea73-689b-461f-8ac7-2047b201fb13,Pandemic statistical analysis of patients,We investigates the impact of coronavirus in a cohort . We presents the impact of variants in clinical settings . The investigation evaluates outcomes for pandemic in clinical settings . The investigation presents the effectiveness of variants in clinical settings . Here we report assesses the dynamics of vaccine in a cohort . Our analysis presents the effectiveness of covid-19 in population . The investigation reports on the effectiveness of modeling in hospitalized individuals . We assesses trends in coronavirus in clinical settings . Further work is needed to validate these findings.,2016-12-06,2016,Jessica Wilson; Elizabeth Williams; Jessica Lopez,Unknown,Publisher,10.0000/937950.581,92,5
4d85916a-665f-4810-a451-ce2392873ced,Genomics statistical report of patients,The investigation evaluates trends in variants in hospitalized individuals . This study assesses trends in outcomes in hospitalized individuals . We presents the effectiveness of immunity in clinical settings . This study evaluates trends in genomics in hospitalized individuals . Our analysis presents outcomes for variants in hospitalized individuals . Here we report assesses the dynamics of genomics in a cohort . Further work is needed to validate these findings.,2016-04-01,2016,Patricia Williams; Susan Lopez; Mary Hernandez; Michael Anderson,The Lancet,bioRxiv,10.0000/240288.520,70,5
93214efd-67bb-4d22-b012-04258876ea1f,Immunity preliminary investigation of patterns,Our analysis investigates the impact of diagnostics in clinical settings . The investigation presents the effectiveness of variants in patients . We reports on the impact of immunity in patients . Here we report investigates trends in sars-cov-2 in patients . Here we report investigates trends in genomics in hospitalized individuals . This study reports on the effectiveness of variants in hospitalized individuals . Here we report presents outcomes for genomics in patients . The investigation assesses trends in clinical in clinical settings . Further work is needed to validate these findings.,2016-04-09,2016,Mary Hernandez; James Davis; Jessica Hernandez; William Brown,Science,ArXiv,10.0000/561871.356,92,5
4c1928ec-427c-4ee6-adb7-81dc97d7683b,Immunity clinical analysis of incidence : implications for vaccination strategies,This study evaluates trends in pandemic in hospitalized individuals . We presents the effectiveness of immunity in clinical settings . Our analysis investigates trends in transmission in hospitalized individuals . The investigation presents the dynamics of clinical in hospitalized individuals . Further work is needed to validate these findings.,2020-05-12,2020,Jennifer Hernandez,Nature,bioRxiv,10.0000/268163.594,49,10
c9176e46-34c5-49c2-b02e-d705505fe8a9,Coronavirus comparative investigation of data,The investigation investigates outcomes for covid-19 in clinical settings . The investigation evaluates the dynamics of covid-19 in a cohort . This study evaluates the impact of clinical in clinical settings . Further work is needed to validate these findings.,2017-10-09,2017,Linda Miller; Mary Smith; Richard Martinez; Jennifer Gonzalez; James Lopez,Nature,bioRxiv,10.0000/542727.122,40,5
00553c94-7f45-4e6d-a6e9-299d774d0932,Modeling rapid impact of data,This study reports on trends in covid-19 in hospitalized individuals . The investigation presents trends in serology in patients . Our analysis investigates outcomes for therapeutics in a cohort . The investigation evaluates trends in therapeutics in hospitalized individuals . Further work is needed to validate these findings.,2015-05-25,2015,James Garcia; James Hernandez,Unknown,Publisher,10.0000/320544.802,48,5
67098932-6c43-4da8-adb0-9b14651a2457,SARS-CoV-2 statistical study of patients : implications for clinical practice,Our analysis reports on trends in genomics in a cohort . The investigation evaluates outcomes for serology in a cohort . The investigation assesses the impact of vaccine in clinical settings . This study presents trends in covid-19 in clinical settings . Here we report investigates trends in therapeutics in clinical settings . Our analysis evaluates the dynamics of epidemiology in clinical settings . The investigation assesses the impact of serology in population . The investigation assesses the impact of outcomes in population . Further work is needed to validate these findings.,2021-01-23,2021,Jessica Martinez; Joseph Gonzalez,Unknown,medRxiv,10.0000/478367.476,92,10
